cd_processo,codigo_cnj
01583eacd5b9b597384f0272f98c1a39,8961
d35fd679da952777c3f3736b86a7535a,6226
d35fd679da952777c3f3736b86a7535a,5632
909ae3925dceef4b29179c6a1efe3dba,11811
909ae3925dceef4b29179c6a1efe3dba,864
99b9e55f2fdb9983d0218ba32b3ee981,6226
99b9e55f2fdb9983d0218ba32b3ee981,864
62c875bcc171d9b74dabc8972846c26a,5632
62c875bcc171d9b74dabc8972846c26a,864
2ea19d3fe3e89fdb514d10c936a05ada,14039
2ea19d3fe3e89fdb514d10c936a05ada,14045
9bf4b2f0d203503ed4ed8f4b8967324a,9607
9bf4b2f0d203503ed4ed8f4b8967324a,864
b1cb0a342d0cfc29cd74b328176b9232,7626
b1cb0a342d0cfc29cd74b328176b9232,6226
b5f46c42a18fd8bb09408e90905983d0,10598
b5f46c42a18fd8bb09408e90905983d0,8961
44ce21a9ef3d55616793816a88d6a589,864
44ce21a9ef3d55616793816a88d6a589,10598
d809996b41a55f5525e87c75906d174b,9596
d809996b41a55f5525e87c75906d174b,8961
d6621fdeb925cdfe68e23a75126440fc,864
d6621fdeb925cdfe68e23a75126440fc,10598
79799651bc0f5e3896e74618d080a9ba,4951
79799651bc0f5e3896e74618d080a9ba,6226
43cb19d60bd87f193498f97d2f86ea65,864
43cb19d60bd87f193498f97d2f86ea65,6226
d4c6240fb649684477a1ca41bf742591,9163
d4c6240fb649684477a1ca41bf742591,4960
82b58926ff2b5687d5c8ac362397c9c7,9596
82b58926ff2b5687d5c8ac362397c9c7,864
3bd60930ec74ad0bf41598bb8231dacd,0
3bd60930ec74ad0bf41598bb8231dacd,6226
31eac21b8de6e1fccce973b97d612c61,7698
31eac21b8de6e1fccce973b97d612c61,8961
9af829efc485cb9220a407e5fbc0e1fe,7698
9af829efc485cb9220a407e5fbc0e1fe,9596
3fc4ce084ea89954f6c8304491bffa75,864
3fc4ce084ea89954f6c8304491bffa75,7768
e20d41a0d9741bb2f6fc27eb44865bfc,864
85b36f66f5762e5c1963cbfe9c825a4c,7703
85b36f66f5762e5c1963cbfe9c825a4c,10338
8d958c19f41bc5b6b2bbc9e32a8fb72b,864
546a234eb489c58f3e87b75357f1defa,7681
546a234eb489c58f3e87b75357f1defa,864
eddddf52e68c80b091c29d555520fd9f,7617
eddddf52e68c80b091c29d555520fd9f,864
9192b3ff1f52fc29cc254be61aac77b1,7617
9192b3ff1f52fc29cc254be61aac77b1,864
366782f8ef1901678320dd54f8bd7311,6226
366782f8ef1901678320dd54f8bd7311,864
607bb9bf2974849cc3f8273c1aa9af0a,7617
607bb9bf2974849cc3f8273c1aa9af0a,864
78fd9eaae8034753ee4b5a4a344b88c9,1156
78fd9eaae8034753ee4b5a4a344b88c9,11974
debeb0c91b18ca8b56ea59e5b44608c6,7698
debeb0c91b18ca8b56ea59e5b44608c6,864
6953489873c760c502de8c65f9fa9edf,7698
6953489873c760c502de8c65f9fa9edf,864
158e449a30fba6c80ce8570681613802,7698
158e449a30fba6c80ce8570681613802,864
7cf652f7d762b76d70b04a38192fd666,864
7cf652f7d762b76d70b04a38192fd666,8961
4854692157c8a4a8f5344ebe5e1df3aa,6226
4854692157c8a4a8f5344ebe5e1df3aa,4701
9521ac4e7c724807b87442be47acff98,4703
9521ac4e7c724807b87442be47acff98,864
9e126b636ee7f635ed609b724de28939,864
9e126b636ee7f635ed609b724de28939,9196
a21184b2d2ae154bbc31e38d80c873c5,4703
a21184b2d2ae154bbc31e38d80c873c5,864
4c877c84f6a2ac07c88385c2fb97a877,864
4c877c84f6a2ac07c88385c2fb97a877,4701
4fc84a23b990fb908cbde6c0bd7ec25e,4703
4fc84a23b990fb908cbde6c0bd7ec25e,864
3aeb3e064d5bf43109ba0b2368de5a29,6226
3aeb3e064d5bf43109ba0b2368de5a29,4701
62f5f15bb8c421b1a5cb0358b1622ff1,864
62f5f15bb8c421b1a5cb0358b1622ff1,4701
1584ad3dd0bf061ba178dc26ad9576c1,864
1584ad3dd0bf061ba178dc26ad9576c1,8961
56cb825b28fe0aecad0850271b3e0c86,4703
56cb825b28fe0aecad0850271b3e0c86,864
40d17209be1309136d771296d68d0388,10671
40d17209be1309136d771296d68d0388,864
2ddfffe167f50437c57c74b0ee55b458,4703
2ddfffe167f50437c57c74b0ee55b458,864
66b86bd2ff32beb1d7b86aa2207c853d,10671
66b86bd2ff32beb1d7b86aa2207c853d,8961
d01a7e6aa24057ac977ff1d71fb057fe,4703
d01a7e6aa24057ac977ff1d71fb057fe,864
4845875112aa87f3cf000401fa15d8e9,864
4845875112aa87f3cf000401fa15d8e9,4701
8f149e1c698302881a5c427adcb7b536,6226
8f149e1c698302881a5c427adcb7b536,8961
3ff8ce87422b679c432274a2695651ee,864
3ff8ce87422b679c432274a2695651ee,4701
4124975de5b2d3834ab58808275c6b73,864
4124975de5b2d3834ab58808275c6b73,6226
17e9d448d336225a579f235abd7f9268,864
95061036a47cd0bc1bf0b15999beef21,864
95061036a47cd0bc1bf0b15999beef21,10671
6c8f3ff650977ad54f64d257efd8bd1e,864
6c8f3ff650977ad54f64d257efd8bd1e,8961
51d13de84e1c8c5e1101d53060134996,10671
51d13de84e1c8c5e1101d53060134996,8961
5e760f146cfab77babf5fd4661a31def,10671
5e760f146cfab77babf5fd4661a31def,8961
f9294c0eeb393e7253e16d93aee69645,4703
f9294c0eeb393e7253e16d93aee69645,864
2db3b20ecce6a4655af31efc689cb2cc,4703
2db3b20ecce6a4655af31efc689cb2cc,864
d6cffb1a5bf1ba55b010033338118129,7770
d6cffb1a5bf1ba55b010033338118129,8961
632daf917a5ea6a06be3a7944d1cfefc,6226
632daf917a5ea6a06be3a7944d1cfefc,5632
86d809b87de7358befbfd21e1b00ce98,1156
86d809b87de7358befbfd21e1b00ce98,864
d84f06e697f41d8ddfdbde495d1eed26,864
d84f06e697f41d8ddfdbde495d1eed26,7698
1325c309d35e447a4872eabd3f91c7e1,864
1325c309d35e447a4872eabd3f91c7e1,7698
13d35b525a4472f3d5f465ad130aeea1,7714
13d35b525a4472f3d5f465ad130aeea1,864
d972b8dfe70422c7b9500a7d5e14c567,6226
d972b8dfe70422c7b9500a7d5e14c567,864
139f58548c64401ea69f23c84536319e,6220
139f58548c64401ea69f23c84536319e,864
0bd370165006b25df97386a9d015e945,6226
0bd370165006b25df97386a9d015e945,864
1293a2744acd599ed9dc42d602fe8ff3,864
750518329dcaac44e643c1d7a107cf00,864
86722b3dd0d65669130c8b448ef1a7f5,7617
86722b3dd0d65669130c8b448ef1a7f5,7698
9f04b85ed7a014e74f7ddcda3b125462,864
9f04b85ed7a014e74f7ddcda3b125462,6226
502bdd8d77e684fb1a27a56b9fb35432,10671
502bdd8d77e684fb1a27a56b9fb35432,9196
88d81e236f8abace9e3eab26b917fb89,10671
88d81e236f8abace9e3eab26b917fb89,9602
dc0136c3637de836b4eac9d39ab707df,864
dc0136c3637de836b4eac9d39ab707df,6226
fd95471a703549aee540e8cc6dbde498,864
fd95471a703549aee540e8cc6dbde498,899
7f2a3440ff29c7af6e75fb1a53cc03a8,11806
7f2a3440ff29c7af6e75fb1a53cc03a8,7772
0b855b5f52ccb984b216c4daba3104a8,10671
0b855b5f52ccb984b216c4daba3104a8,9196
91b4f9e2c2e1e28747a8fc7eb0a6798f,10671
91b4f9e2c2e1e28747a8fc7eb0a6798f,864
e83534bb29db34fb54d95f9a5aa4ab6e,11806
e83534bb29db34fb54d95f9a5aa4ab6e,7772
9456d9f18e04a1a2af00c3c583496af8,864
9456d9f18e04a1a2af00c3c583496af8,899
f5c80ecd041b8dbd7e62342bf49056ae,7770
f5c80ecd041b8dbd7e62342bf49056ae,9196
270db5b08d223ab4b57b125765c19860,9593
270db5b08d223ab4b57b125765c19860,9612
a33e99fb8c482a88e2225c8fdeb4b491,6226
a33e99fb8c482a88e2225c8fdeb4b491,8961
2e7292445209b043726758cabcd38aa3,10582
2e7292445209b043726758cabcd38aa3,864
11504f86df7af3e84a626ab7911489ed,9580
11504f86df7af3e84a626ab7911489ed,4842
185a8a05b041b050ce0123b115288b1a,7771
185a8a05b041b050ce0123b115288b1a,7768
13a05a0f857572c3abf157b9232562b8,7704
13a05a0f857572c3abf157b9232562b8,864
68192894496bfec658e3f4266ff2887e,8961
68192894496bfec658e3f4266ff2887e,7698
5b6684f9dc1ff8fe100460e83caf4ce5,6226
5b6684f9dc1ff8fe100460e83caf4ce5,7617
a3d258d292a18aa1529588a58fab1afc,6007
a3d258d292a18aa1529588a58fab1afc,864
c50e9853f132447926e470e35b9a564b,9607
c50e9853f132447926e470e35b9a564b,864
291c00cae8da17979df238575657b462,7698
291c00cae8da17979df238575657b462,8961
568fdc7403dee049a5e1b40e748a21dd,10431
568fdc7403dee049a5e1b40e748a21dd,864
71463d4952cf132972f0d7129fd82aba,7617
71463d4952cf132972f0d7129fd82aba,864
f6aa08b185cd0d3b227adc196899f605,11811
f6aa08b185cd0d3b227adc196899f605,0
306ac2a7a39b617b0c5cdd5b0532c5d3,10671
306ac2a7a39b617b0c5cdd5b0532c5d3,0
c9a574ccc689e44e8a8592397169ca1b,10598
c9a574ccc689e44e8a8592397169ca1b,864
0d292ea4a2bbe996a7ea3c1507d212d0,864
0e971ae17ca45afaf756576d6fe40d6a,864
998edf3a00c79634f21ad519c30cf8da,10671
998edf3a00c79634f21ad519c30cf8da,864
562fb9854d5519ffdbe24d72117e0c12,864
50a632f7db17a37495456acf4f98e446,6226
50a632f7db17a37495456acf4f98e446,0
242ef5920a8229c5b932c5367d0e88b2,864
242ef5920a8229c5b932c5367d0e88b2,7626
fd39316eba4f7f8181be84b616e6173f,864
fd39316eba4f7f8181be84b616e6173f,6226
1fb67677790f88b08409811625645c4e,7626
1fb67677790f88b08409811625645c4e,11811
fadfc05943c21c2eba1f4ff2b41b0b2c,899
fadfc05943c21c2eba1f4ff2b41b0b2c,7617
9347fa86f7a63297b0f8a5faea375d1d,4703
9347fa86f7a63297b0f8a5faea375d1d,899
3b3214c842fc207f7311c1f3ba932409,7691
3b3214c842fc207f7311c1f3ba932409,1156
9f028768b616840c4cf82769c35be813,864
9f028768b616840c4cf82769c35be813,1156
37c1c047ed33a8cb65c114889b922cb0,9607
37c1c047ed33a8cb65c114889b922cb0,11810
16c0ec5b3056c96c0f660813c46aba08,10671
16c0ec5b3056c96c0f660813c46aba08,10938
86bf90fd0df1b5a2b78f3de2a6c2a757,9607
86bf90fd0df1b5a2b78f3de2a6c2a757,864
35689eb81470e3a6bb1f17600176a666,6017
35689eb81470e3a6bb1f17600176a666,5946
e051496e4bf9c223262776746c0e4376,6017
e051496e4bf9c223262776746c0e4376,5946
dd90451437ef102a58c855fc750c3852,7768
dd90451437ef102a58c855fc750c3852,864
d2f7fa972190316f8040adc276a8f49f,0
d2f7fa972190316f8040adc276a8f49f,864
c5248e7409808caf68c821ed69ea690e,11811
c5248e7409808caf68c821ed69ea690e,7772
5a315aeeedf3ff7346a56c17f514bbc9,1156
5a315aeeedf3ff7346a56c17f514bbc9,12486
1c4fd0156a76156e7133921be5d0a667,5916
1c4fd0156a76156e7133921be5d0a667,5946
9d5a64eaa20bcd97991097f03600b130,5916
9d5a64eaa20bcd97991097f03600b130,5946
d07c16669ca41c3530df6e82ecbb40f8,10671
d07c16669ca41c3530df6e82ecbb40f8,8961
cc19d1f710ddc53a2d33bad882df3cd1,864
e8b4b238de9be5747ce81b01dbcaa7f4,10431
9a153d3d8154d9e3e736751c1a012a88,864
9a153d3d8154d9e3e736751c1a012a88,1156
05c8916ad484e11f89ee85b450d29a28,7681
05c8916ad484e11f89ee85b450d29a28,1156
6990b07f9fdac7ca2e1402468e219110,7626
6990b07f9fdac7ca2e1402468e219110,10598
767397d9eee3dd422280f8816768c406,864
767397d9eee3dd422280f8816768c406,9607
988c643e075288b7e7608109ff300297,7617
988c643e075288b7e7608109ff300297,864
c253fa71210708073d8ccf9ec574db73,864
c253fa71210708073d8ccf9ec574db73,6226
7ba34f58d7c5695b02fcaadd5ddfaaac,864
7ba34f58d7c5695b02fcaadd5ddfaaac,6220
7c06c65711a5ad1acbb23f605d2affc8,10431
7c06c65711a5ad1acbb23f605d2affc8,0
5d196a871f1a3d01a4e38bbf45bdda84,6220
5d196a871f1a3d01a4e38bbf45bdda84,864
dc70812fa8cd636cabd0398f28300a52,864
dc70812fa8cd636cabd0398f28300a52,11806
5166b540c78c3dc056c5b100bd114320,4703
5166b540c78c3dc056c5b100bd114320,864
84f8ad112d93718f924901f44b38b95c,864
84f8ad112d93718f924901f44b38b95c,11806
3a89337fa0dcf85b35a811cf823a6e3c,4703
3a89337fa0dcf85b35a811cf823a6e3c,864
89cf1d1c34578af1af0a8023a606b381,6226
89cf1d1c34578af1af0a8023a606b381,864
db7874f510011f035e4c9e78a7342aa4,4703
db7874f510011f035e4c9e78a7342aa4,864
0a1dbae0201889f3bda54218ca852d6e,4703
0a1dbae0201889f3bda54218ca852d6e,864
13bc9fcc54c4dde14fb5515bffdef0d5,6220
13bc9fcc54c4dde14fb5515bffdef0d5,10671
a12233f5c6987511796e6b541023caf9,864
a12233f5c6987511796e6b541023caf9,7681
dbc492afc7a72cdd01c0bfd5b230e3e8,864
dbc492afc7a72cdd01c0bfd5b230e3e8,4862
ec694a30a814bdfa162511915e4f4b37,864
f9db3b450c90b5761533b072674c1e32,0
71901e4a882dfc7ccd19f7fcbf0513ab,864
71901e4a882dfc7ccd19f7fcbf0513ab,8961
c8779efe879ee198b8906363f38a3e42,4703
c8779efe879ee198b8906363f38a3e42,4842
a80cc9e7bb0fee9f28e6e7d62c120510,6226
a80cc9e7bb0fee9f28e6e7d62c120510,7698
1d771e0a7dad7a78a718b6d0120a1373,7768
1d771e0a7dad7a78a718b6d0120a1373,864
b98b74971033f9bf654b527413c8a6e5,7681
b98b74971033f9bf654b527413c8a6e5,9148
5db5e5b0de542f4641b53107c1607fe9,10670
5db5e5b0de542f4641b53107c1607fe9,8826
e7dfce1416418af9275c7fc6ed8c2ff9,864
7a08af7e4b431cfac60b1da9938d4c77,11974
7a08af7e4b431cfac60b1da9938d4c77,1156
c7e9424aeede8f43dd8cda8d00ab8a4e,11864
c7e9424aeede8f43dd8cda8d00ab8a4e,7698
07bdf834f1b10f380cbc673253711f41,7617
07bdf834f1b10f380cbc673253711f41,864
14bfafffb9fe143ec721e31e79f2b293,6226
14bfafffb9fe143ec721e31e79f2b293,11811
28d5611a9134d4d703496c707bff24a0,7771
28d5611a9134d4d703496c707bff24a0,1156
48c6355528c3ece9bbda1e79785534be,899
65fd4afa93f3452e24c1d3213c81cd3c,10598
65fd4afa93f3452e24c1d3213c81cd3c,7771
fcb7ca44591a1dc64fd8511dface0989,7772
fcb7ca44591a1dc64fd8511dface0989,899
1c381f8a49e8378ceada0ab13e354d8d,9148
1c381f8a49e8378ceada0ab13e354d8d,7772
f906a0be67a3c84331495e076576d4a5,7626
f906a0be67a3c84331495e076576d4a5,7771
222cbe75a5a0ca8870f390254b09e5d8,7617
222cbe75a5a0ca8870f390254b09e5d8,7771
8c612504de526a0482ac66ecfaa5ee93,864
8c612504de526a0482ac66ecfaa5ee93,899
63e37aab412464d053ec738627702a78,7617
63e37aab412464d053ec738627702a78,7771
4152d4a2f7073e61b21a09442464965b,6226
4152d4a2f7073e61b21a09442464965b,1156
85507d0946967343f28112a13722f4ae,4830
85507d0946967343f28112a13722f4ae,7771
697f055d3f80429795a60ea52110e8aa,9607
697f055d3f80429795a60ea52110e8aa,899
79683ab568478a702812f6c49019b5d4,7772
79683ab568478a702812f6c49019b5d4,7771
e6f659996e72e9c5bc15b44e30c8f17c,864
e6f659996e72e9c5bc15b44e30c8f17c,1156
ddd00ca4be84d39edbe1885851dd4c9c,7768
ddd00ca4be84d39edbe1885851dd4c9c,14125
1206b8b8fb79dba5fd0e868ce7c9e562,0
4452bbc37833904ed5b611706463995a,864
4452bbc37833904ed5b611706463995a,7781
d85b91c93b2a687accd4f26583646269,864
d85b91c93b2a687accd4f26583646269,11864
d68646049fd4b6ec1cddf94b9819baca,10671
d68646049fd4b6ec1cddf94b9819baca,8961
0aca705eb099bf82bac91f179becf5d6,7617
0aca705eb099bf82bac91f179becf5d6,864
10f999e181df8f1bd4018d3b6cf3d9f7,5280
10f999e181df8f1bd4018d3b6cf3d9f7,7772
b386d30974d4eca6aa6fc09ee59717f9,10671
b386d30974d4eca6aa6fc09ee59717f9,864
fb5d3dce3d298f34cd673a89a079ac8d,9596
fb5d3dce3d298f34cd673a89a079ac8d,9600
61f4df1eac280b3c1f74493c98ecc14b,7681
61f4df1eac280b3c1f74493c98ecc14b,7626
1f61641da5a2d641e925ee1c053fb5e5,7617
1f61641da5a2d641e925ee1c053fb5e5,4703
5d08a18514385d6ec9773aafe9a391b7,864
5d08a18514385d6ec9773aafe9a391b7,4830
8b5d2259da087719cc60f3723afc3bb0,8961
8b5d2259da087719cc60f3723afc3bb0,864
01b749685db6bfb97266e9db7488d779,8961
01b749685db6bfb97266e9db7488d779,864
6175e9e44bb7b4dc6e361dc87eee28cf,864
6175e9e44bb7b4dc6e361dc87eee28cf,0
2810c3cabc8602a7d7999e1b7a119b9c,864
2810c3cabc8602a7d7999e1b7a119b9c,0
29451b2212c0ac88a34acc0557ed179a,8961
29451b2212c0ac88a34acc0557ed179a,864
bcd6919b3539259afa06b0c0a5c8cd00,4703
bcd6919b3539259afa06b0c0a5c8cd00,864
d3826b5df7595aad79b98751a8285a7c,4703
d3826b5df7595aad79b98751a8285a7c,864
283ff3fe2cedb18c3b0977b2a49b5989,4703
283ff3fe2cedb18c3b0977b2a49b5989,864
825baf2afc746d38cec852835f9d6946,6226
825baf2afc746d38cec852835f9d6946,864
dbb1529ce2e46872d639a51ae89548d3,9196
dbb1529ce2e46872d639a51ae89548d3,8961
d6afa653c8a6e67f249c661658099ca9,11806
d6afa653c8a6e67f249c661658099ca9,864
d7cbf5c08587d889b65cc934275101df,4703
d7cbf5c08587d889b65cc934275101df,7772
de25a537513d704aeee75265487c7e53,6226
de25a537513d704aeee75265487c7e53,5632
eef472ad2c24d54ba2e05c3c536dc1f2,864
eef472ad2c24d54ba2e05c3c536dc1f2,6226
236c915e72622d77d9c3941b2ca18e39,7772
236c915e72622d77d9c3941b2ca18e39,0
b15444d38dc07ad1600879ff3cd542b3,864
8c57110e25ff67bf2d9b6c67223cc941,864
fc760dfdc99ea29ae40cb55ecfec62bc,10671
fc760dfdc99ea29ae40cb55ecfec62bc,6226
ac9dad057c244bfae645df4ff9d2e1ab,6226
ac9dad057c244bfae645df4ff9d2e1ab,11811
29adc9b7a0ba3ca0eec301bd7043c6b2,6007
29adc9b7a0ba3ca0eec301bd7043c6b2,864
da43a494cc47d0731ba224ba0d77de42,7626
da43a494cc47d0731ba224ba0d77de42,6226
33665af5c8449c6d4b29e10d919ec64d,11811
33665af5c8449c6d4b29e10d919ec64d,7626
5ee8261b708e0435989ef8a097fedc21,10671
5ee8261b708e0435989ef8a097fedc21,7698
48a09464bf3356dc5e05eb14ecdae815,10671
48a09464bf3356dc5e05eb14ecdae815,7617
9e18918f6eb3c0b61c604f5811ff2439,864
9e18918f6eb3c0b61c604f5811ff2439,9524
1dc0a704dccad2e596c88bf66c1258a3,6226
1dc0a704dccad2e596c88bf66c1258a3,864
46026a11d1997250da0aef3b93bf921e,6226
46026a11d1997250da0aef3b93bf921e,899
5d30c0d0dbc2230d3aacf497231f297e,9178
5d30c0d0dbc2230d3aacf497231f297e,7698
7b005a2fe75d14ac211d7fcbdfe4e4c4,11811
7b005a2fe75d14ac211d7fcbdfe4e4c4,7698
c0f96a7af42225847c8f862236f2362f,10671
c0f96a7af42225847c8f862236f2362f,864
449bbcf85ac1b8e3391b8d72ff8f7ba6,7768
449bbcf85ac1b8e3391b8d72ff8f7ba6,864
964a0b0daba8a9eb8702ff6456c64257,10598
964a0b0daba8a9eb8702ff6456c64257,6226
2834da31ff8e52fefe3f553ab20e0ec7,11810
2834da31ff8e52fefe3f553ab20e0ec7,11811
76be254c3dfe3f9ba1c480c23ccf6495,7698
76be254c3dfe3f9ba1c480c23ccf6495,864
314a25298992db665b254cd91c088b7c,6226
314a25298992db665b254cd91c088b7c,10671
d14db9511e65b8ab54f0046459c22be6,7781
d14db9511e65b8ab54f0046459c22be6,6226
b981ff07070bfe8310646b5b2d0c6480,5632
b981ff07070bfe8310646b5b2d0c6480,864
b4cc2df6996ca277b97baca60de1d0a4,11974
b4cc2df6996ca277b97baca60de1d0a4,1156
bef89d35d8a678714057b63df9c4819d,11974
bef89d35d8a678714057b63df9c4819d,1156
2419742089849697442f4998ca7c3256,11974
2419742089849697442f4998ca7c3256,1156
fb0a203ffdf50840c1d3fe4788b8a982,11974
fb0a203ffdf50840c1d3fe4788b8a982,1156
4738a139693771e6d291f8c6a80f717a,11974
4738a139693771e6d291f8c6a80f717a,1156
b71a6e34e72c63aa8a4e9cd032830d36,4830
b71a6e34e72c63aa8a4e9cd032830d36,7768
52f69ee7be69c1e9fb831af91b314cab,864
52f69ee7be69c1e9fb831af91b314cab,6226
53dcff587c16335d3b49f72ead95d16b,7617
53dcff587c16335d3b49f72ead95d16b,7768
9297bd7627f9e86c3ec7d65aa690178d,11811
9297bd7627f9e86c3ec7d65aa690178d,11864
7297ab73cb1073215b5e1b1710f1585a,11811
7297ab73cb1073215b5e1b1710f1585a,7626
839bdc7be21d497ed291865a14324725,864
839bdc7be21d497ed291865a14324725,6226
d695ad70cfdbaa42bfaf78807bfe21b0,10671
d695ad70cfdbaa42bfaf78807bfe21b0,11865
da2046f7509e4a965d9c0bb580c6e216,7698
da2046f7509e4a965d9c0bb580c6e216,6226
d4960c37d699c65bf700dcd50dc3e9bd,7626
d4960c37d699c65bf700dcd50dc3e9bd,7698
278e5be75eac4cb6f306754d7716fe39,9597
278e5be75eac4cb6f306754d7716fe39,11865
5537bf0e785d0d10d036a67be1e455c2,11811
5537bf0e785d0d10d036a67be1e455c2,11947
4a9aba9c3d72d77bd83ee780c2a48b2d,4951
4a9aba9c3d72d77bd83ee780c2a48b2d,11811
9e021f39945a4bbf9af2edf7fbe0ce51,11811
9e021f39945a4bbf9af2edf7fbe0ce51,7626
457f8d183c1c360c05baff05a92b75ad,4703
457f8d183c1c360c05baff05a92b75ad,864
81d1c6a4fe32e322f9868fc488a64a10,4830
81d1c6a4fe32e322f9868fc488a64a10,7681
3cd93c1e3e84d2d92871b181d9f810e1,4830
3cd93c1e3e84d2d92871b181d9f810e1,864
c0f48eaa4416159ce0f110aec10b8bc0,6226
c0f48eaa4416159ce0f110aec10b8bc0,864
2dda2144964a1c8ab1c8e1b9dbaaa4cf,864
6d9b024a70e2e7069a3b7465faf9b1b3,6226
6d9b024a70e2e7069a3b7465faf9b1b3,864
eff169d0c23e1fbbb160afe95cdc733a,6226
eff169d0c23e1fbbb160afe95cdc733a,864
908fc93c99dbf76de324b392a9b6b8bb,11865
908fc93c99dbf76de324b392a9b6b8bb,11811
257912f28a6165fdf3a9182939d5d1b0,864
257912f28a6165fdf3a9182939d5d1b0,6226
504ae8dbd426eb62443ef458ca285472,6226
504ae8dbd426eb62443ef458ca285472,864
3ebbd145480113fc4fd95e61c8fcb57a,6226
3ebbd145480113fc4fd95e61c8fcb57a,864
26773cb6c813abee4daf6a5c8c99ff59,9163
26773cb6c813abee4daf6a5c8c99ff59,6007
c11b48b013fab40266e1329aff4239c7,899
c11b48b013fab40266e1329aff4239c7,7781
6021176accec94f3242ffa2ba0b62639,6226
6021176accec94f3242ffa2ba0b62639,11811
1e19a476c58d01769387cc8a25de3e8b,7626
1e19a476c58d01769387cc8a25de3e8b,864
d8b7095fa19dfe8bee6aeda4cb02034e,9178
d8b7095fa19dfe8bee6aeda4cb02034e,11811
bbcb5ad6f6d44528dd4cef6b37d57147,11865
bbcb5ad6f6d44528dd4cef6b37d57147,11807
fa7d57fec70da64bab9f4ccd73c37a5e,11811
fa7d57fec70da64bab9f4ccd73c37a5e,7714
2db5c44f81486db417e784fb7b055f42,10671
2db5c44f81486db417e784fb7b055f42,864
a6357b2922eecaa011e5b3c34197d544,7617
a6357b2922eecaa011e5b3c34197d544,7698
8efae7e57046c5352b66f8fe045c53c2,11811
8efae7e57046c5352b66f8fe045c53c2,864
8074184364dd6ebc92bd891a084a1755,10671
8074184364dd6ebc92bd891a084a1755,11947
5b7c34b5d3589b02d6f91510f8aa2423,14925
5b7c34b5d3589b02d6f91510f8aa2423,11811
eb3c5304b374c8d37fefb8ee72c27805,10671
eb3c5304b374c8d37fefb8ee72c27805,7698
ce182e7e0f938edd048c6670946dfbf2,864
a26fdced6d4c9f5404569966dbb25eba,4703
a26fdced6d4c9f5404569966dbb25eba,11811
2a3cdca0a944611912771dfa8d6d2c07,7698
2a3cdca0a944611912771dfa8d6d2c07,6007
d629d3f472d1b578e6967e591a037885,11864
d629d3f472d1b578e6967e591a037885,11811
7e42342f6a255e3a0215839aa30fa9cb,6226
7e42342f6a255e3a0215839aa30fa9cb,864
fc907c341f2c36605a5f08173f0d1096,10671
fc907c341f2c36605a5f08173f0d1096,7698
8c33fc2937672fba949f7bdc25e8847a,10598
8c33fc2937672fba949f7bdc25e8847a,11811
23f4e4ffe1ff1b8fc5e2cdfc1fa32b69,11811
23f4e4ffe1ff1b8fc5e2cdfc1fa32b69,11947
813eb98609a95cc9caca3295872dfcba,864
813eb98609a95cc9caca3295872dfcba,6226
4f93e5d3cc745cf82f024545c236b318,11865
4f93e5d3cc745cf82f024545c236b318,11811
138aa6bee6ffccf24c562ef68b1c9b70,6226
138aa6bee6ffccf24c562ef68b1c9b70,10671
cca7a306644bd82436484a74a48a2d7c,6226
cca7a306644bd82436484a74a48a2d7c,864
39fbb264adefb103729677503c85cd30,14925
39fbb264adefb103729677503c85cd30,11807
7456dc66e882a84fbaab1f086dd9cfec,10671
7456dc66e882a84fbaab1f086dd9cfec,7698
c6d8ed9724f442d173a77a50e08e9553,6226
c6d8ed9724f442d173a77a50e08e9553,7617
bb5967456f524474e590277dd8ba459f,11974
bb5967456f524474e590277dd8ba459f,864
517be277431790d7c952521a7d37d900,9178
517be277431790d7c952521a7d37d900,7698
36b8c7a317c3dd4b351f438b3fffd7a0,7698
36b8c7a317c3dd4b351f438b3fffd7a0,7626
26c3aeb8cc1efbc283532abc8fa92e2d,11865
26c3aeb8cc1efbc283532abc8fa92e2d,11811
351dd31e2c6272075e2579ddd67b41b5,6007
351dd31e2c6272075e2579ddd67b41b5,7698
c5a5f586e8cb88074afe7746f0a2affd,0
c5a5f586e8cb88074afe7746f0a2affd,11811
39d42b62d8518e4fb390d470f0bedd53,11811
39d42b62d8518e4fb390d470f0bedd53,14925
5908e470248dd6ac54c1d84889c7df01,11811
5908e470248dd6ac54c1d84889c7df01,6226
f13f1eb44d708bdfd8c2a460abbd8595,7698
f13f1eb44d708bdfd8c2a460abbd8595,7626
57ef6ef93be86552242f8ac2b3a4cd61,6226
57ef6ef93be86552242f8ac2b3a4cd61,864
fbf658019b020ae8ea599910419aba01,10598
fbf658019b020ae8ea599910419aba01,11811
e4cc89bb26300a7b650a53abbc2a4c07,11865
e4cc89bb26300a7b650a53abbc2a4c07,11807
66ee3ef2e7ed8dc48e67ae56b0558abc,7698
66ee3ef2e7ed8dc48e67ae56b0558abc,7626
85f39469c51d353bf6ece3cd580005da,10671
85f39469c51d353bf6ece3cd580005da,864
b45d8c056f3b2bf975f1c4001977a59e,6226
b45d8c056f3b2bf975f1c4001977a59e,864
ccbb4a827e362b4d3fe63e96144cc262,6226
ccbb4a827e362b4d3fe63e96144cc262,864
a28708022fca13d5de04aa21c3dbff00,11811
a28708022fca13d5de04aa21c3dbff00,864
4ca09b5cd637a79232e7c692d2588bbc,11811
4ca09b5cd637a79232e7c692d2588bbc,11864
